设备状态统计_历史状态明细,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
  电场:[三峡阳江海路海风场];  设备类型:风机;  设备:[#71];  查询方式:详情;  开始时间:2025-01-01;  结束时间:2025-12-01,,,,,,,,,
序号,馈线名称,设备名称,型号名称,状态,状态码,开始时间,结束时间,持续时间(s),时长描述(h)
1,L11,#71,GW252/13600,(5)发电状态,5,2025-11-28 13:03:53,2025-12-01 23:59:59,298566,82.94
2,L11,#71,GW252/13600,(4)启机状态,4,2025-11-28 13:03:14,2025-11-28 13:03:53,39,0.01
3,L11,#71,GW252/13600,(3)待机状态,3,2025-11-28 13:02:39,2025-11-28 13:03:14,35,0.01
4,L11,#71,GW252/13600,(2)停机状态,2,2025-11-28 12:24:19,2025-11-28 13:02:39,2300,0.64
5,L11,#71,GW252/13600,(1)停机过程,1,2025-11-28 12:23:25,2025-11-28 12:24:19,54,0.02
6,L11,#71,GW252/13600,(5)发电状态,5,2025-11-26 14:16:31,2025-11-28 12:23:25,166014,46.12
7,L11,#71,GW252/13600,(4)启机状态,4,2025-11-26 14:15:45,2025-11-26 14:16:31,46,0.01
8,L11,#71,GW252/13600,(3)待机状态,3,2025-11-26 14:15:07,2025-11-26 14:15:45,38,0.01
9,L11,#71,GW252/13600,(2)停机状态,2,2025-11-26 14:05:24,2025-11-26 14:15:07,583,0.16
10,L11,#71,GW252/13600,(1)停机过程,1,2025-11-26 14:04:28,2025-11-26 14:05:24,56,0.02
11,L11,#71,GW252/13600,(5)发电状态,5,2025-11-26 13:45:50,2025-11-26 14:04:28,1118,0.31
12,L11,#71,GW252/13600,(4)启机状态,4,2025-11-26 13:45:04,2025-11-26 13:45:50,46,0.01
13,L11,#71,GW252/13600,(3)待机状态,3,2025-11-26 13:44:27,2025-11-26 13:45:04,37,0.01
14,L11,#71,GW252/13600,(2)停机状态,2,2025-11-26 13:25:34,2025-11-26 13:44:27,1133,0.31
15,L11,#71,GW252/13600,(1)停机过程,1,2025-11-26 13:24:36,2025-11-26 13:25:34,58,0.02
16,L11,#71,GW252/13600,(5)发电状态,5,2025-11-26 12:50:42,2025-11-26 13:24:36,2034,0.57
17,L11,#71,GW252/13600,(4)启机状态,4,2025-11-26 12:49:57,2025-11-26 12:50:42,45,0.01
18,L11,#71,GW252/13600,(3)待机状态,3,2025-11-26 12:49:17,2025-11-26 12:49:57,40,0.01
19,L11,#71,GW252/13600,(2)停机状态,2,2025-11-26 11:39:59,2025-11-26 12:49:17,4158,1.16
20,L11,#71,GW252/13600,(1)停机过程,1,2025-11-26 11:39:04,2025-11-26 11:39:59,55,0.02
21,L11,#71,GW252/13600,(5)发电状态,5,2025-11-25 13:33:02,2025-11-26 11:39:04,79562,22.1
22,L11,#71,GW252/13600,(4)启机状态,4,2025-11-25 13:32:22,2025-11-25 13:33:02,40,0.01
23,L11,#71,GW252/13600,(3)待机状态,3,2025-11-25 13:31:46,2025-11-25 13:32:22,36,0.01
24,L11,#71,GW252/13600,(2)停机状态,2,2025-11-25 13:10:07,2025-11-25 13:31:46,1299,0.36
25,L11,#71,GW252/13600,(1)停机过程,1,2025-11-25 13:09:12,2025-11-25 13:10:07,55,0.02
26,L11,#71,GW252/13600,(5)发电状态,5,2025-11-25 12:59:59,2025-11-25 13:09:12,553,0.15
27,L11,#71,GW252/13600,(4)启机状态,4,2025-11-25 12:59:17,2025-11-25 12:59:59,42,0.01
28,L11,#71,GW252/13600,(3)待机状态,3,2025-11-25 12:58:40,2025-11-25 12:59:17,37,0.01
29,L11,#71,GW252/13600,(2)停机状态,2,2025-11-25 10:46:54,2025-11-25 12:58:40,7906,2.2
30,L11,#71,GW252/13600,(1)停机过程,1,2025-11-25 10:46:01,2025-11-25 10:46:54,53,0.01
31,L11,#71,GW252/13600,(5)发电状态,5,2025-11-25 09:42:51,2025-11-25 10:46:01,3790,1.05
32,L11,#71,GW252/13600,(4)启机状态,4,2025-11-25 09:42:18,2025-11-25 09:42:51,33,0.01
33,L11,#71,GW252/13600,(3)待机状态,3,2025-11-25 09:41:47,2025-11-25 09:42:18,31,0.01
34,L11,#71,GW252/13600,(2)停机状态,2,2025-11-25 08:43:23,2025-11-25 09:41:47,3504,0.97
35,L11,#71,GW252/13600,(1)停机过程,1,2025-11-25 08:42:31,2025-11-25 08:43:23,52,0.01
36,L11,#71,GW252/13600,(5)发电状态,5,2025-11-25 08:18:11,2025-11-25 08:42:31,1460,0.41
37,L11,#71,GW252/13600,(4)启机状态,4,2025-11-25 08:17:36,2025-11-25 08:18:11,35,0.01
38,L11,#71,GW252/13600,(3)待机状态,3,2025-11-25 08:17:02,2025-11-25 08:17:36,34,0.01
39,L11,#71,GW252/13600,(2)停机状态,2,2025-11-25 08:10:14,2025-11-25 08:17:02,408,0.11
40,L11,#71,GW252/13600,(1)停机过程,1,2025-11-25 08:09:16,2025-11-25 08:10:14,58,0.02
41,L11,#71,GW252/13600,(5)发电状态,5,2025-11-25 06:59:44,2025-11-25 08:09:16,4172,1.16
42,L11,#71,GW252/13600,(4)启机状态,4,2025-11-25 06:59:11,2025-11-25 06:59:44,33,0.01
43,L11,#71,GW252/13600,(3)待机状态,3,2025-11-25 06:58:38,2025-11-25 06:59:11,33,0.01
44,L11,#71,GW252/13600,(2)停机状态,2,2025-11-25 06:04:40,2025-11-25 06:58:38,3238,0.9
45,L11,#71,GW252/13600,(1)停机过程,1,2025-11-25 06:03:46,2025-11-25 06:04:40,54,0.02
46,L11,#71,GW252/13600,(5)发电状态,5,2025-11-24 22:38:56,2025-11-25 06:03:46,26690,7.41
47,L11,#71,GW252/13600,(4)启机状态,4,2025-11-24 22:36:20,2025-11-24 22:38:56,156,0.04
48,L11,#71,GW252/13600,(3)待机状态,3,2025-11-24 18:42:51,2025-11-24 22:36:20,14009,3.89
49,L11,#71,GW252/13600,(2)停机状态,2,2025-11-24 18:42:22,2025-11-24 18:42:51,29,0.01
50,L11,#71,GW252/13600,(1)停机过程,1,2025-11-24 18:42:13,2025-11-24 18:42:22,9,0
51,L11,#71,GW252/13600,(9)维护状态,9,2025-11-24 18:40:08,2025-11-24 18:42:13,125,0.03
52,L11,#71,GW252/13600,(2)停机状态,2,2025-11-24 18:40:01,2025-11-24 18:40:08,7,0
53,L11,#71,GW252/13600,(1)停机过程,1,2025-11-24 18:39:30,2025-11-24 18:40:01,31,0.01
54,L11,#71,GW252/13600,(3)待机状态,3,2025-11-24 17:44:58,2025-11-24 18:39:30,3272,0.91
55,L11,#71,GW252/13600,(2)停机状态,2,2025-11-24 17:42:10,2025-11-24 17:44:58,168,0.05
56,L11,#71,GW252/13600,(1)停机过程,1,2025-11-24 17:42:00,2025-11-24 17:42:10,10,0
57,L11,#71,GW252/13600,(9)维护状态,9,2025-11-24 17:17:26,2025-11-24 17:42:00,1474,0.41
58,L11,#71,GW252/13600,(2)停机状态,2,2025-11-24 17:15:42,2025-11-24 17:17:26,104,0.03
59,L11,#71,GW252/13600,(1)停机过程,1,2025-11-24 17:15:31,2025-11-24 17:15:42,11,0
60,L11,#71,GW252/13600,(3)待机状态,3,2025-11-24 17:15:27,2025-11-24 17:15:31,4,0
61,L11,#71,GW252/13600,(2)停机状态,2,2025-11-24 17:15:14,2025-11-24 17:15:27,13,0
62,L11,#71,GW252/13600,(1)停机过程,1,2025-11-24 17:15:04,2025-11-24 17:15:14,10,0
63,L11,#71,GW252/13600,(9)维护状态,9,2025-11-19 08:14:17,2025-11-24 17:15:04,464447,129.01
64,L11,#71,GW252/13600,(2)停机状态,2,2025-11-19 08:07:57,2025-11-19 08:14:17,380,0.11
65,L11,#71,GW252/13600,(1)停机过程,1,2025-11-19 08:07:05,2025-11-19 08:07:57,52,0.01
66,L11,#71,GW252/13600,(5)发电状态,5,2025-11-19 01:35:05,2025-11-19 08:07:05,23520,6.53
67,L11,#71,GW252/13600,(4)启机状态,4,2025-11-19 01:34:34,2025-11-19 01:35:05,31,0.01
68,L11,#71,GW252/13600,(3)待机状态,3,2025-11-19 01:34:02,2025-11-19 01:34:34,32,0.01
69,L11,#71,GW252/13600,(2)停机状态,2,2025-11-19 01:33:42,2025-11-19 01:34:02,20,0.01
70,L11,#71,GW252/13600,(1)停机过程,1,2025-11-19 01:33:32,2025-11-19 01:33:42,10,0
71,L11,#71,GW252/13600,(9)维护状态,9,2025-11-19 01:05:18,2025-11-19 01:33:32,1694,0.47
72,L11,#71,GW252/13600,(2)停机状态,2,2025-11-19 00:54:13,2025-11-19 01:05:18,665,0.18
73,L11,#71,GW252/13600,(1)停机过程,1,2025-11-19 00:53:23,2025-11-19 00:54:13,50,0.01
74,L11,#71,GW252/13600,(5)发电状态,5,2025-11-17 21:36:10,2025-11-19 00:53:23,98233,27.29
75,L11,#71,GW252/13600,(4)启机状态,4,2025-11-17 21:34:43,2025-11-17 21:36:10,87,0.02
76,L11,#71,GW252/13600,(3)待机状态,3,2025-11-17 21:33:50,2025-11-17 21:34:43,53,0.01
77,L11,#71,GW252/13600,(2)停机状态,2,2025-11-17 21:09:59,2025-11-17 21:33:50,1431,0.4
78,L11,#71,GW252/13600,(1)停机过程,1,2025-11-17 21:08:57,2025-11-17 21:09:59,62,0.02
79,L11,#71,GW252/13600,(5)发电状态,5,2025-11-17 20:50:17,2025-11-17 21:08:57,1120,0.31
80,L11,#71,GW252/13600,(4)启机状态,4,2025-11-17 20:48:38,2025-11-17 20:50:17,99,0.03
81,L11,#71,GW252/13600,(3)待机状态,3,2025-11-17 20:47:35,2025-11-17 20:48:38,63,0.02
82,L11,#71,GW252/13600,(2)停机状态,2,2025-11-17 19:42:37,2025-11-17 20:47:35,3898,1.08
83,L11,#71,GW252/13600,(1)停机过程,1,2025-11-17 19:41:34,2025-11-17 19:42:37,63,0.02
84,L11,#71,GW252/13600,(5)发电状态,5,2025-11-17 19:29:46,2025-11-17 19:41:34,708,0.2
85,L11,#71,GW252/13600,(4)启机状态,4,2025-11-17 19:28:12,2025-11-17 19:29:46,94,0.03
86,L11,#71,GW252/13600,(3)待机状态,3,2025-11-17 19:27:02,2025-11-17 19:28:12,70,0.02
87,L11,#71,GW252/13600,(2)停机状态,2,2025-11-17 19:22:59,2025-11-17 19:27:02,243,0.07
88,L11,#71,GW252/13600,(1)停机过程,1,2025-11-17 19:21:55,2025-11-17 19:22:59,64,0.02
89,L11,#71,GW252/13600,(5)发电状态,5,2025-11-16 13:05:08,2025-11-17 19:21:55,109007,30.28
90,L11,#71,GW252/13600,(4)启机状态,4,2025-11-16 13:04:27,2025-11-16 13:05:08,41,0.01
91,L11,#71,GW252/13600,(3)待机状态,3,2025-11-16 13:03:52,2025-11-16 13:04:27,35,0.01
92,L11,#71,GW252/13600,(2)停机状态,2,2025-11-16 12:43:17,2025-11-16 13:03:52,1235,0.34
93,L11,#71,GW252/13600,(1)停机过程,1,2025-11-16 12:42:22,2025-11-16 12:43:17,55,0.02
94,L11,#71,GW252/13600,(5)发电状态,5,2025-11-15 13:38:53,2025-11-16 12:42:22,83009,23.06
95,L11,#71,GW252/13600,(4)启机状态,4,2025-11-15 13:38:12,2025-11-15 13:38:53,41,0.01
96,L11,#71,GW252/13600,(3)待机状态,3,2025-11-15 13:37:34,2025-11-15 13:38:12,38,0.01
97,L11,#71,GW252/13600,(2)停机状态,2,2025-11-15 11:59:08,2025-11-15 13:37:34,5906,1.64
98,L11,#71,GW252/13600,(1)停机过程,1,2025-11-15 11:58:09,2025-11-15 11:59:08,59,0.02
99,L11,#71,GW252/13600,(5)发电状态,5,2025-11-13 19:18:13,2025-11-15 11:58:09,146396,40.67
100,L11,#71,GW252/13600,(4)启机状态,4,2025-11-13 19:17:08,2025-11-13 19:18:13,65,0.02
101,L11,#71,GW252/13600,(3)待机状态,3,2025-11-13 15:20:24,2025-11-13 19:17:08,14204,3.95
102,L11,#71,GW252/13600,(2)停机状态,2,2025-11-13 15:17:19,2025-11-13 15:20:24,185,0.05
103,L11,#71,GW252/13600,(1)停机过程,1,2025-11-13 15:16:23,2025-11-13 15:17:19,56,0.02
104,L11,#71,GW252/13600,(5)发电状态,5,2025-11-12 20:50:29,2025-11-13 15:16:23,66354,18.43
105,L11,#71,GW252/13600,(4)启机状态,4,2025-11-12 20:49:24,2025-11-12 20:50:29,65,0.02
106,L11,#71,GW252/13600,(3)待机状态,3,2025-11-12 18:57:08,2025-11-12 20:49:24,6736,1.87
107,L11,#71,GW252/13600,(2)停机状态,2,2025-11-12 18:57:06,2025-11-12 18:57:08,2,0
108,L11,#71,GW252/13600,(1)停机过程,1,2025-11-12 18:56:11,2025-11-12 18:57:06,55,0.02
109,L11,#71,GW252/13600,(4)启机状态,4,2025-11-12 18:51:11,2025-11-12 18:56:11,300,0.08
110,L11,#71,GW252/13600,(3)待机状态,3,2025-11-12 15:56:20,2025-11-12 18:51:11,10491,2.91
111,L11,#71,GW252/13600,(2)停机状态,2,2025-11-12 15:51:35,2025-11-12 15:56:20,285,0.08
112,L11,#71,GW252/13600,(1)停机过程,1,2025-11-12 15:50:38,2025-11-12 15:51:35,57,0.02
113,L11,#71,GW252/13600,(5)发电状态,5,2025-11-12 14:02:24,2025-11-12 15:50:38,6494,1.8
114,L11,#71,GW252/13600,(4)启机状态,4,2025-11-12 14:00:39,2025-11-12 14:02:24,105,0.03
115,L11,#71,GW252/13600,(3)待机状态,3,2025-11-12 13:15:21,2025-11-12 14:00:39,2718,0.76
116,L11,#71,GW252/13600,(2)停机状态,2,2025-11-12 13:12:48,2025-11-12 13:15:21,153,0.04
117,L11,#71,GW252/13600,(1)停机过程,1,2025-11-12 13:11:52,2025-11-12 13:12:48,56,0.02
118,L11,#71,GW252/13600,(5)发电状态,5,2025-11-11 19:44:05,2025-11-12 13:11:52,62867,17.46
119,L11,#71,GW252/13600,(4)启机状态,4,2025-11-11 19:43:13,2025-11-11 19:44:05,52,0.01
120,L11,#71,GW252/13600,(3)待机状态,3,2025-11-11 19:42:32,2025-11-11 19:43:13,41,0.01
121,L11,#71,GW252/13600,(2)停机状态,2,2025-11-11 19:00:58,2025-11-11 19:42:32,2494,0.69
122,L11,#71,GW252/13600,(1)停机过程,1,2025-11-11 18:59:50,2025-11-11 19:00:58,68,0.02
123,L11,#71,GW252/13600,(5)发电状态,5,2025-11-10 18:50:40,2025-11-11 18:59:50,86950,24.15
124,L11,#71,GW252/13600,(4)启机状态,4,2025-11-10 18:48:57,2025-11-10 18:50:40,103,0.03
125,L11,#71,GW252/13600,(3)待机状态,3,2025-11-10 18:47:50,2025-11-10 18:48:57,67,0.02
126,L11,#71,GW252/13600,(2)停机状态,2,2025-11-10 18:44:27,2025-11-10 18:47:50,203,0.06
127,L11,#71,GW252/13600,(1)停机过程,1,2025-11-10 18:43:29,2025-11-10 18:44:27,58,0.02
128,L11,#71,GW252/13600,(5)发电状态,5,2025-11-09 21:59:04,2025-11-10 18:43:29,74665,20.74
129,L11,#71,GW252/13600,(4)启机状态,4,2025-11-09 21:57:53,2025-11-09 21:59:04,71,0.02
130,L11,#71,GW252/13600,(3)待机状态,3,2025-11-09 21:57:08,2025-11-09 21:57:53,45,0.01
131,L11,#71,GW252/13600,(2)停机状态,2,2025-11-09 21:41:55,2025-11-09 21:57:08,913,0.25
132,L11,#71,GW252/13600,(1)停机过程,1,2025-11-09 21:40:57,2025-11-09 21:41:55,58,0.02
133,L11,#71,GW252/13600,(5)发电状态,5,2025-11-09 20:56:13,2025-11-09 21:40:57,2684,0.75
134,L11,#71,GW252/13600,(4)启机状态,4,2025-11-09 20:52:53,2025-11-09 20:56:13,200,0.06
135,L11,#71,GW252/13600,(3)待机状态,3,2025-11-09 17:14:32,2025-11-09 20:52:53,13101,3.64
136,L11,#71,GW252/13600,(2)停机状态,2,2025-11-09 16:36:52,2025-11-09 17:14:32,2260,0.63
137,L11,#71,GW252/13600,(1)停机过程,1,2025-11-09 16:35:56,2025-11-09 16:36:52,56,0.02
138,L11,#71,GW252/13600,(5)发电状态,5,2025-11-09 15:51:11,2025-11-09 16:35:56,2685,0.75
139,L11,#71,GW252/13600,(4)启机状态,4,2025-11-09 15:48:35,2025-11-09 15:51:11,156,0.04
140,L11,#71,GW252/13600,(3)待机状态,3,2025-11-09 14:04:11,2025-11-09 15:48:35,6264,1.74
141,L11,#71,GW252/13600,(2)停机状态,2,2025-11-09 13:26:31,2025-11-09 14:04:11,2260,0.63
142,L11,#71,GW252/13600,(1)停机过程,1,2025-11-09 13:25:36,2025-11-09 13:26:31,55,0.02
143,L11,#71,GW252/13600,(5)发电状态,5,2025-11-09 11:47:52,2025-11-09 13:25:36,5864,1.63
144,L11,#71,GW252/13600,(4)启机状态,4,2025-11-09 11:46:41,2025-11-09 11:47:52,71,0.02
145,L11,#71,GW252/13600,(3)待机状态,3,2025-11-09 11:45:54,2025-11-09 11:46:41,47,0.01
